time          total        used        free      shared  buff/cache   available
Mem:        3935120      965459     2768634           1      201026     2952741
Mem:        3935120      972031     2762061           1      201026     2946167
Mem:        3935120      986430     2747662           1      201026     2931769
Mem:        3935120     1003108     2730985           1      201026     2915092
Mem:        3935120     1040822     2693271           1      201026     2877378
Mem:        3935120     1064796     2669297           1      201026     2853403
Mem:        3935120     1081620     2652472           1      201026     2836579
Mem:        3935120     1122142     2611951           1      201026     2796057
Mem:        3935120     1163673     2570419           1      201026     2754525
Mem:        3935120     1196265     2537827           1      201026     2721933
Mem:        3935120     1214162     2519930           1      201026     2704037
Mem:        3935120     1227065     2507027           1      201026     2691134
Mem:        3935120     1256582     2477511           1      201026     2661617
Mem:        3935120     1270461     2463632           1      201026     2647738
Mem:        3935120     1305060     2429032           1      201026     2613138
Mem:        3935120     1339954     2394139           1      201026     2578246
Mem:        3935120     1353212     2380880           1      201026     2564987
Mem:        3935120     1371920     2362173           1      201026     2546278
Mem:        3935120     1380864     2353229           1      201026     2537336
Mem:        3935120     1372622     2361470           1      201026     2545577
Mem:        3935120     1378744     2355349           1      201026     2539455
Mem:        3935120     1388367     2345726           1      201026     2529833
Mem:        3935120     1365495     2368598           1      201026     2552704
Mem:        3935120     1353878     2380214           1      201026     2564321
Mem:        3935120     1374158     2359935           1      201026     2544042
Mem:        3935120     1373712     2360381           1      201026     2544487
Mem:        3935120     1386313     2347780           1      201026     2531886
Mem:        3935120     1384349     2349744           1      201026     2533851
Mem:        3935120     1387210     2346883           1      201026     2530991
Mem:        3935120     1390025     2344067           1      201026     2528174
Mem:        3935120     1423336     2310757           1      201026     2494863
Mem:        3935120     1443864     2290229           1      201026     2474336
Mem:        3935120     1449195     2284898           1      201026     2469004
Mem:        3935120     1462417     2271676           1      201026     2455782
Mem:        3935120     1509056     2225037           1      201026     2409143
Mem:        3935120     1534303     2199790           1      201026     2383897
Mem:        3935120     1557363     2176730           1      201026     2360836
Mem:        3935120     1593799     2140293           1      201026     2324399
Mem:        3935120     1646582     2087510           1      201026     2271616
Mem:        3935120     1648905     2085187           1      201026     2269294
Mem:        3935120     1668922     2065171           1      201026     2249276
Mem:        3935120     1691230     2042862           1      201026     2226969
Mem:        3935120     1713701     2020392           1      201026     2204499
Mem:        3935120     1706406     2027686           1      201026     2211793
Mem:        3935120     1673345     2060747           1      201026     2244855
Mem:        3935120     1647649     2086444           1      201026     2270551
Mem:        3935120     1634208     2099884           1      201026     2283991
Mem:        3935120     1614455     2119638           1      201026     2303745
Mem:        3935120     1598087     2136006           1      201026     2320112
Mem:        3935120     1589115     2144977           1      201026     2329084
Mem:        3935120     1589162     2144931           1      201026     2329037
Mem:        3935120     1580766     2153326           1      201026     2337433
Mem:        3935120     1548775     2185317           1      201026     2369423
Mem:        3935120     1516469     2217623           1      201026     2401731
Mem:        3935120     1517068     2217024           1      201026     2401131
Mem:        3935120     1521900     2212193           1      201026     2396300
Mem:        3935120     1510663     2223429           1      201026     2407536
Mem:        3935120     1502402     2231690           1      201026     2415797
Mem:        3935120     1505460     2228632           1      201026     2412739
Mem:        3935120     1530448     2203645           1      201026     2387751
Mem:        3935120     1566633     2167460           1      201026     2351565
Mem:        3935120     1583845     2150247           1      201026     2334352
Mem:        3935120     1612563     2121529           1      201026     2305636
Mem:        3935120     1632634     2101458           1      201026     2285565
Mem:        3935120     1650069     2084023           1      201026     2268129
Mem:        3935120     1663426     2070666           1      201026     2254772
Mem:        3935120     1674728     2059364           1      201026     2243472
Mem:        3935120     1689107     2044985           1      201026     2229092
Mem:        3935120     1724000     2010093           1      201026     2194199
Mem:        3935120     1727814     2006279           1      201026     2190386
Mem:        3935120     1727096     2006997           1      201026     2191103
Mem:        3935120     1704705     2029388           1      201026     2213494
Mem:        3935120     1716242     2017851           1      201026     2201958
Mem:        3935120     1698060     2036032           1      201026     2220139
Mem:        3935120     1708427     2025665           1      201026     2209772
Mem:        3935120     1715797     2018295           1      201026     2202401
Mem:        3935120     1707474     2026618           1      201026     2210724
Mem:        3935120     1695178     2038915           1      201026     2223021
Mem:        3935120     1647010     2087082           1      201026     2271189
Mem:        3935120     1605424     2128669           1      201026     2312776
Mem:        3935120     1578873     2155219           1      201026     2339325
Mem:        3935120     1551415     2182678           1      201026     2366785
Mem:        3935120     1539480     2194613           1      201026     2378719
Mem:        3935120     1528682     2205410           1      201026     2389517
Mem:        3935120     1524536     2209557           1      201026     2393664
Mem:        3935120     1493118     2240974           1      201026     2425081
Mem:        3935120     1457008     2277085           1      201026     2461193
Mem:        3935120     1448099     2285994           1      201026     2470100
Mem:        3935120     1409981     2324112           1      201026     2508219
Mem:        3935120     1397377     2336715           1      201026     2520822
Mem:        3935120     1396264     2337828           1      201026     2521935
Mem:        3935120     1414938     2319154           1      201026     2503262
Mem:        3935120     1430478     2303614           1      201026     2487721
Mem:        3935120     1444101     2289992           1      201026     2474098
Mem:        3935120     1459808     2274284           1      201026     2458390
Mem:        3935120     1462965     2271127           1      201026     2455233
Mem:        3935120     1468673     2265420           1      201026     2449526
Mem:        3935120     1481393     2252699           1      201026     2436806
Mem:        3935120     1484073     2250020           1      201026     2434127
Mem:        3935120     1477869     2256223           1      201026     2440331
Mem:        3935120     1493401     2240692           1      201026     2424798
Mem:        3935120     1485120     2248973           1      201026     2433080
Mem:        3935120     1463735     2270357           1      201026     2454463
Mem:        3935120     1451395     2282698           1      201027     2466805
Mem:        3935120     1464473     2269620           1      201027     2453727
Mem:        3935120     1489240     2244853           1      201027     2428959
Mem:        3935120     1502690     2231402           1      201027     2415509
Mem:        3935120     1500865     2233227           1      201027     2417334
Mem:        3935120     1504675     2229418           1      201027     2413524
Mem:        3935120     1498482     2235611           1      201027     2419718
Mem:        3935120     1479809     2254283           1      201027     2438390
Mem:        3935120     1466857     2267236           1      201027     2451343
Mem:        3935120     1478530     2255562           1      201027     2439669
Mem:        3935120     1491387     2242706           1      201027     2426813
Mem:        3935120     1514469     2219623           1      201027     2403730
Mem:        3935120     1533230     2200862           1      201027     2384968
Mem:        3935120     1549503     2184590           1      201027     2368696
Mem:        3935120     1575243     2158850           1      201027     2342956
Mem:        3935120     1568571     2165521           1      201027     2349628
Mem:        3935120     1565914     2168179           1      201027     2352286
Mem:        3935120     1574855     2159237           1      201027     2343343
Mem:        3935120     1573506     2160587           1      201027     2344693
Mem:        3935120     1582110     2151982           1      201027     2336089
Mem:        3935120     1610339     2123753           1      201027     2307860
Mem:        3935120     1633000     2101092           1      201027     2285198
Mem:        3935120     1646114     2087978           1      201027     2272085
Mem:        3935120     1670397     2063695           1      201027     2247802
Mem:        3935120     1689703     2044389           1      201027     2228494
Mem:        3935120     1684100     2049992           1      201027     2234099
Mem:        3935120     1686184     2047908           1      201027     2232014
Mem:        3935120     1707325     2026768           1      201027     2210874
Mem:        3935120     1734195     1999898           1      201027     2184005
Mem:        3935120     1754922     1979170           1      201027     2163276
Mem:        3935120     1761073     1973020           1      201027     2157127
Mem:        3935120     1788503     1945590           1      201027     2129696
Mem:        3935120     1805218     1928874           1      201027     2112982
Mem:        3935120     1797645     1936448           1      201027     2120554
Mem:        3935120     1802234     1931859           1      201027     2115965
Mem:        3935120     1812952     1921140           1      201027     2105247
Mem:        3935120     1803735     1930357           1      201027     2114464
Mem:        3935120     1800394     1933699           1      201027     2117806
Mem:        3935120     1798365     1935727           1      201027     2119833
Mem:        3935120     1802556     1931537           1      201027     2115644
Mem:        3935120     1798882     1935210           1      201027     2119318
Mem:        3935120     1805018     1929074           1      201027     2113180
Mem:        3935120     1804290     1929802           1      201027     2113910
Mem:        3935120     1800974     1933118           1      201027     2117225
Mem:        3935120     1788819     1945273           1      201027     2129380
Mem:        3935120     1790589     1943503           1      201027     2127610
Mem:        3935120     1814556     1919536           1      201027     2103642
Mem:        3935120     1816604     1917488           1      201027     2101596
Mem:        3935120     1806285     1927808           1      201027     2111914
Mem:        3935120     1830083     1904009           1      201027     2088116
Mem:        3935120     1839181     1894911           1      201027     2079018
Mem:        3935120     1826157     1907935           1      201027     2092041
Mem:        3935120     1826720     1907372           1      201027     2091478
Mem:        3935120     1853781     1880311           1      201027     2064418
Mem:        3935120     1865432     1868660           1      201027     2052766
Mem:        3935120     1857642     1876450           1      201027     2060557
Mem:        3935120     1843588     1890504           1      201027     2074611
Mem:        3935120     1822827     1911265           1      201027     2095372
Mem:        3935120     1809814     1924279           1      201027     2108385
Mem:        3935120     1790156     1943936           1      201027     2128044
Mem:        3935120     1778020     1956072           1      201027     2140180
Mem:        3935120     1785842     1948251           1      201027     2132358
Mem:        3935120     1773057     1961035           1      201027     2145142
Mem:        3935120     1774290     1959802           1      201027     2143909
Mem:        3935120     1812719     1921374           1      201027     2105479
Mem:        3935120     1842859     1891233           1      201027     2075340
Mem:        3935120     1868328     1865765           1      201027     2049871
Mem:        3935120     1897543     1836549           1      201027     2020656
Mem:        3935120     1923524     1810568           1      201027     1994674
Mem:        3935120     1943478     1790615           1      201027     1974722
Mem:        3935120     1964706     1769386           1      201027     1953493
Mem:        3935120     2001732     1732360           1      201027     1916467
Mem:        3935120     2043746     1690346           1      201027     1874453
Mem:        3935120     2069742     1664351           1      201027     1848457
Mem:        3935120     2105879     1628213           1      201027     1812319
Mem:        3935120     2135466     1598627           1      201027     1782733
Mem:        3935120     2149312     1584780           1      201027     1768887
Mem:        3935120     2162388     1571704           1      201027     1755811
Mem:        3935120     2165192     1568900           1      201027     1753008
Mem:        3935120     2149666     1584426           1      201027     1768533
Mem:        3935120     2144979     1589113           1      201027     1773221
Mem:        3935120     2144973     1589119           1      201027     1773226
Mem:        3935120     2147008     1587084           1      201027     1771191
Mem:        3935120     2135447     1598645           1      201027     1782752
Mem:        3935120     2121680     1612412           1      201027     1796519
Mem:        3935120     2106433     1627659           1      201027     1811766
Mem:        3935120     2084904     1649188           1      201027     1833295
Mem:        3935120     2053109     1680983           1      201027     1865090
Mem:        3935120     2019630     1714463           1      201027     1898570
Mem:        3935120     1989935     1744157           1      201027     1928264
Mem:        3935120     1976191     1757902           1      201027     1942009
Mem:        3935120     1950523     1783569           1      201027     1967676
Mem:        3935120     1916943     1817150           1      201027     2001257
Mem:        3935120     1882707     1851385           1      201027     2035493
Mem:        3935120     1841258     1892834           1      201027     2076941
Mem:        3935120     1806322     1927771           1      201027     2111878
Mem:        3935120     1786568     1947524           1      201027     2131631
Mem:        3935120     1781473     1952619           1      201027     2136726
Mem:        3935120     1778025     1956067           1      201027     2140174
Mem:        3935120     1758836     1975256           1      201027     2159363
Mem:        3935120     1733731     2000361           1      201027     2184469
Mem:        3935120     1708583     2025509           1      201027     2209616
Mem:        3935120     1696046     2038046           1      201027     2222153
Mem:        3935120     1691065     2043027           1      201027     2227134
Mem:        3935120     1698158     2035934           1      201027     2220041
Mem:        3935120     1710143     2023949           1      201027     2208056
Mem:        3935120     1709424     2024668           1      201027     2208775
Mem:        3935120     1704736     2029357           1      201027     2213463
Mem:        3935120     1705557     2028535           1      201027     2212643
Mem:        3935120     1699305     2034787           1      201027     2218894
Mem:        3935120     1684276     2049817           1      201027     2233924
Mem:        3935120     1667242     2066850           1      201027     2250957
Mem:        3935120     1662411     2071682           1      201027     2255788
Mem:        3935120     1645187     2088905           1      201027     2273012
Mem:        3935120     1620574     2113518           1      201027     2297625
Mem:        3935120     1604888     2129204           1      201027     2313310
Mem:        3935120     1603010     2131082           1      201027     2315189
Mem:        3935120     1610313     2123780           1      201027     2307886
Mem:        3935120     1621720     2112372           1      201027     2296478
Mem:        3935120     1634874     2099218           1      201027     2283324
Mem:        3935120     1645027     2089065           1      201027     2273171
Mem:        3935120     1652048     2082044           1      201027     2266151
Mem:        3935120     1654264     2079828           1      201027     2263935
Mem:        3935120     1669502     2064590           1      201027     2248697
Mem:        3935120     1689188     2044904           1      201027     2229011
Mem:        3935120     1704595     2029497           1      201027     2213604
Mem:        3935120     1725935     2008157           1      201027     2192262
Mem:        3935120     1743313     1990779           1      201027     2174885
Mem:        3935120     1754036     1980056           1      201027     2164163
Mem:        3935120     1767260     1966832           1      201027     2150938
Mem:        3935120     1779668     1954424           1      201027     2138531
Mem:        3935120     1793658     1940434           1      201027     2124540
Mem:        3935120     1811958     1922134           1      201027     2106241
Mem:        3935120     1819863     1914229           1      201027     2098335
Mem:        3935120     1826054     1908038           1      201027     2092145
Mem:        3935120     1833787     1900305           1      201027     2084412
Mem:        3935120     1846090     1888002           1      201027     2072109
Mem:        3935120     1857736     1876356           1      201027     2060463
Mem:        3935120     1858212     1875880           1      201027     2059987
Mem:        3935120     1862518     1871574           1      201027     2055681
Mem:        3935120     1871374     1862718           1      201027     2046825
Mem:        3935120     1871464     1862628           1      201027     2046736
Mem:        3935120     1883612     1850480           1      201027     2034587
Mem:        3935120     1888391     1845701           1      201027     2029808
Mem:        3935120     1892080     1842012           1      201027     2026119
Mem:        3935120     1898220     1835872           1      201027     2019979
Mem:        3935120     1907702     1826390           1      201027     2010496
Mem:        3935120     1915258     1818834           1      201027     2002941
Mem:        3935120     1923191     1810901           1      201027     1995008
Mem:        3935120     1936722     1797370           1      201027     1981477
Mem:        3935120     1949389     1784703           1      201027     1968810
Mem:        3935120     1956728     1777364           1      201027     1961471
Mem:        3935120     1966480     1767612           1      201027     1951719
Mem:        3935120     1975468     1758624           1      201027     1942731
Mem:        3935120     1987136     1746956           1      201027     1931063
Mem:        3935120     1999290     1734802           1      201027     1918909
Mem:        3935120     2011928     1722164           1      201027     1906271
Mem:        3935120     2018240     1715853           1      201027     1899959
Mem:        3935120     2024744     1709348           1      201027     1893454
Mem:        3935120     2031987     1702105           1      201027     1886211
Mem:        3935120     2042701     1691391           1      201027     1875497
Mem:        3935120     2054506     1679586           1      201027     1863693
Mem:        3935120     2065298     1668794           1      201027     1852901
Mem:        3935120     2078064     1656028           1      201027     1840135
Mem:        3935120     2091068     1643024           1      201027     1827131
Mem:        3935120     2100487     1633605           1      201027     1817712
Mem:        3935120     2109863     1624229           1      201027     1808336
Mem:        3935120     2119997     1614095           1      201027     1798202
Mem:        3935120     2131981     1602111           1      201027     1786218
Mem:        3935120     2143975     1590117           1      201027     1774224
Mem:        3935120     2157415     1576677           1      201027     1760784
Mem:        3935120     2171878     1562214           1      201027     1746321
Mem:        3935120     2186273     1547819           1      201027     1731926
Mem:        3935120     2200407     1533685           1      201027     1717792
Mem:        3935120     2214135     1519957           1      201027     1704063
Mem:        3935120     2226976     1507116           1      201027     1691223
Mem:        3935120     2238276     1495816           1      201027     1679923
Mem:        3935120     2249271     1484821           1      201027     1668928
Mem:        3935120     2258016     1476075           1      201027     1660182
Mem:        3935120     2266097     1467995           1      201027     1652102
Mem:        3935120     2272448     1461643           1      201027     1645751
Mem:        3935120     2278597     1455495           1      201027     1639603
Mem:        3935120     2284194     1449898           1      201027     1634005
Mem:        3935120     2289741     1444350           1      201027     1628458
Mem:        3935120     2295605     1438486           1      201027     1622593
Mem:        3935120     2301483     1432609           1      201027     1616716
Mem:        3935120     2306764     1427328           1      201027     1611434
Mem:        3935120     2312365     1421727           1      201027     1605834
Mem:        3935120     2317936     1416156           1      201027     1600263
Mem:        3935120     2322450     1411642           1      201027     1595749
Mem:        3935120     2328176     1405916           1      201027     1590023
Mem:        3935120     2335955     1398137           1      201027     1582244
Mem:        3935120     2344642     1389449           1      201027     1573557
Mem:        3935120     2353312     1380780           1      201027     1564887
Mem:        3935120     2350226     1383866           1      201027     1567973
Mem:        3935120     2338176     1395916           1      201027     1580023
Mem:        3935120     2321833     1412259           1      201027     1596366
Mem:        3935120     2320718     1413374           1      201027     1597481
Mem:        3935120     2318769     1415323           1      201027     1599430
Mem:        3935120     2320496     1413596           1      201027     1597703
Mem:        3935120     2319277     1414815           1      201027     1598923
Mem:        3935120     2314833     1419259           1      201027     1603366
Mem:        3935120     2302819     1431273           1      201027     1615381
Mem:        3935120     2301836     1432256           1      201027     1616363
Mem:        3935120     2293161     1440931           1      201027     1625038
Mem:        3935120     2289283     1444809           1      201027     1628916
Mem:        3935120     2282979     1451113           1      201027     1635220
Mem:        3935120     2284555     1449537           1      201027     1633644
Mem:        3935120     2286105     1447987           1      201027     1632093
Mem:        3935120     2291864     1442228           1      201027     1626335
Mem:        3935120     2306996     1427096           1      201027     1611203
Mem:        3935120     2319998     1414094           1      201027     1598201
Mem:        3935120     2335486     1398606           1      201027     1582713
Mem:        3935120     2340205     1393887           1      201027     1577994
Mem:        3935120     2317192     1416900           1      201027     1601007
Mem:        3935120     2286239     1447853           1      201027     1631960
Mem:        3935120     2259542     1474550           1      201027     1658657
Mem:        3935120     2233488     1500604           1      201027     1684711
Mem:        3935120     2220547     1513545           1      201027     1697652
Mem:        3935120     2214612     1519480           1      201027     1703588
Mem:        3935120     2194749     1539343           1      201027     1723451
Mem:        3935120     2180699     1553393           1      201027     1737500
Mem:        3935120     2161164     1572928           1      201027     1757036
Mem:        3935120     2139429     1594663           1      201027     1778769
Mem:        3935120     2111153     1622939           1      201027     1807048
Mem:        3935120     2095349     1638743           1      201027     1822851
Mem:        3935120     2065629     1668462           1      201027     1852571
Mem:        3935120     2027554     1706538           1      201027     1890646
Mem:        3935120     1999381     1734711           1      201027     1918818
Mem:        3935120     1977629     1756463           1      201027     1940570
Mem:        3935120     1952863     1781229           1      201027     1965337
Mem:        3935120     1921719     1812373           1      201027     1996480
Mem:        3935120     1887729     1846363           1      201027     2030469
Mem:        3935120     1858028     1876064           1      201027     2060172
Mem:        3935120     1807618     1926473           1      201027     2110581
Mem:        3935120     1750626     1983465           1      201027     2167573
Mem:        3935120     1701879     2032213           1      201027     2216321
Mem:        3935120     1651811     2082281           1      201027     2266389
Mem:        3935120     1601408     2132684           1      201027     2316792
Mem:        3935120     1550395     2183697           1      201027     2367804
Mem:        3935120     1504174     2229918           1      201027     2414027
Mem:        3935120     1460148     2273944           1      201027     2458052
Mem:        3935120     1417185     2316907           1      201027     2501015
Mem:        3935120     1365129     2368963           1      201027     2553070
Mem:        3935120     1315242     2418850           1      201027     2602957
Mem:        3935120     1262852     2471239           1      201027     2655347
Mem:        3935120     1226094     2507998           1      201027     2692106
Mem:        3935120     1207302     2526790           1      201027     2710897
Mem:        3935120     1202353     2531739           1      201027     2715846
Mem:        3935120     1197435     2536656           1      201027     2720763
Mem:        3935120     1205297     2528795           1      201027     2712903
Mem:        3935120     1219033     2515059           1      201027     2699166
Mem:        3935120     1229017     2505074           1      201027     2689182
Mem:        3935120     1240025     2494067           1      201027     2678173
Mem:        3935120     1254582     2479510           1      201027     2663617
Mem:        3935120     1288373     2445719           1      201027     2629826
Mem:        3935120     1325496     2408595           1      201027     2592702
Mem:        3935120     1353708     2380384           1      201027     2564491
Mem:        3935120     1379822     2354270           1      201027     2538377
Mem:        3935120     1396744     2337348           1      201027     2521455
Mem:        3935120     1433083     2301008           1      201027     2485115
Mem:        3935120     1471777     2262315           1      201027     2446423
Mem:        3935120     1511289     2222803           1      201027     2406909
Mem:        3935120     1537830     2196261           1      201027     2380369
Mem:        3935120     1557993     2176099           1      201027     2360206
Mem:        3935120     1583071     2151021           1      201027     2335128
Mem:        3935120     1588575     2145517           1      201027     2329624
Mem:        3935120     1581820     2152272           1      201027     2336380
Mem:        3935120     1598132     2135960           1      201027     2320067
Mem:        3935120     1614941     2119151           1      201027     2303258
Mem:        3935120     1623730     2110362           1      201027     2294469
Mem:        3935120     1625219     2108872           1      201027     2292979
Mem:        3935120     1623831     2110261           1      201027     2294368
Mem:        3935120     1643066     2091026           1      201027     2275132
Mem:        3935120     1656378     2077714           1      201027     2261821
Mem:        3935120     1674739     2059353           1      201027     2243460
Mem:        3935120     1692189     2041903           1      201027     2226010
Mem:        3935120     1704800     2029292           1      201027     2213399
Mem:        3935120     1729649     2004442           1      201027     2188550
Mem:        3935120     1758563     1975529           1      201027     2159637
Mem:        3935120     1791676     1942416           1      201027     2126523
Mem:        3935120     1822664     1911428           1      201027     2095535
Mem:        3935120     1846564     1887528           1      201027     2071635
Mem:        3935120     1870907     1863185           1      201027     2047291
Mem:        3935120     1883088     1851004           1      201027     2035111
Mem:        3935120     1902936     1831156           1      201027     2015263
Mem:        3935120     1918410     1815681           1      201027     1999789
Mem:        3935120     1928597     1805495           1      201027     1989602
Mem:        3935120     1954631     1779460           1      201027     1963567
Mem:        3935120     1970039     1764053           1      201027     1948160
Mem:        3935120     1958793     1775299           1      201027     1959406
Mem:        3935120     1960182     1773910           1      201027     1958017
Mem:        3935120     1973771     1760321           1      201027     1944428
Mem:        3935120     1988484     1745608           1      201027     1929715
Mem:        3935120     1999358     1734734           1      201027     1918841
Mem:        3935120     2012323     1721769           1      201027     1905876
Mem:        3935120     2024947     1709145           1      201027     1893250
Mem:        3935120     2050164     1683928           1      201027     1868036
Mem:        3935120     2075806     1658286           1      201027     1842393
Mem:        3935120     2094108     1639984           1      201027     1824091
Mem:        3935120     2101628     1632464           1      201027     1816571
Mem:        3935120     2119564     1614528           1      201027     1798634
Mem:        3935120     2149961     1584131           1      201027     1768239
Mem:        3935120     2173001     1561091           1      201027     1745197
Mem:        3935120     2201889     1532203           1      201027     1716311
Mem:        3935120     2235380     1498712           1      201027     1682819
Mem:        3935120     2259578     1474514           1      201027     1658621
Mem:        3935120     2289005     1445087           1      201027     1629193
Mem:        3935120     2302906     1431185           1      201027     1615293
Mem:        3935120     2329449     1404643           1      201027     1588750
Mem:        3935120     2343728     1390364           1      201027     1574470
Mem:        3935120     2341583     1392509           1      201027     1576616
Mem:        3935120     2331653     1402439           1      201027     1586545
Mem:        3935120     2338286     1395806           1      201027     1579914
Mem:        3935120     2336131     1397961           1      201027     1582070
Mem:        3935120     2305693     1428399           1      201027     1612507
Mem:        3935120     2281620     1452471           1      201027     1636579
Mem:        3935120     2292850     1441242           1      201027     1625347
Mem:        3935120     2275011     1459081           1      201027     1643188
Mem:        3935120     2273121     1460971           1      201027     1645078
Mem:        3935120     2290491     1443601           1      201027     1627708
Mem:        3935120     2279057     1455035           1      201027     1639141
Mem:        3935120     2289032     1445060           1      201027     1629167
Mem:        3935120     2296297     1437795           1      201027     1621902
Mem:        3935120     2299475     1434617           1      201027     1618724
Mem:        3935120     2323028     1411064           1      201027     1595171
Mem:        3935120     2352162     1381930           1      201027     1566037
Mem:        3935120     2356222     1377870           1      201027     1561978
Mem:        3935120     2331201     1402891           1      201027     1586998
Mem:        3935120     2315710     1418382           1      201027     1602489
Mem:        3935120     2315257     1418835           1      201027     1602942
Mem:        3935120     2309396     1424696           1      201027     1608802
Mem:        3935120     2299368     1434724           1      201027     1618831
Mem:        3935120     2281744     1452348           1      201027     1636455
Mem:        3935120     2275506     1458586           1      201027     1642692
Mem:        3935120     2272326     1461766           1      201027     1645874
Mem:        3935120     2260645     1473446           1      201027     1657554
Mem:        3935120     2218340     1515752           1      201027     1699860
Mem:        3935120     2180563     1553529           1      201027     1737636
Mem:        3935120     2141624     1592467           1      201027     1776574
Mem:        3935120     2119870     1614222           1      201027     1798330
Mem:        3935120     2090960     1643131           1      201027     1827240
Mem:        3935120     2044845     1689247           1      201027     1873354
Mem:        3935120     2013024     1721068           1      201027     1905175
Mem:        3935120     1999444     1734648           1      201027     1918756
Mem:        3935120     1965598     1768494           1      201027     1952601
Mem:        3935120     1943370     1790722           1      201027     1974829
Mem:        3935120     1933845     1800247           1      201027     1984354
Mem:        3935120     1906800     1827292           1      201027     2011400
Mem:        3935120     1871739     1862353           1      201027     2046460
Mem:        3935120     1842832     1891260           1      201027     2075368
Mem:        3935120     1819152     1914939           1      201027     2099048
Mem:        3935120     1782601     1951490           1      201027     2135598
Mem:        3935120     1740647     1993445           1      201027     2177552
Mem:        3935120     1703151     2030941           1      201027     2215048
Mem:        3935120     1675993     2058099           1      201027     2242208
Mem:        3935120     1635074     2099018           1      201027     2283125
Mem:        3935120     1595897     2138195           1      201027     2322303
Mem:        3935120     1569959     2164133           1      201027     2348239
Mem:        3935120     1544277     2189814           1      201027     2373922
Mem:        3935120     1513827     2220264           1      201027     2404372
Mem:        3935120     1470136     2263955           1      201027     2448063
Mem:        3935120     1424423     2309669           1      201027     2493776
Mem:        3935120     1392943     2341149           1      201027     2525256
Mem:        3935120     1377364     2356727           1      201027     2540835
Mem:        3935120     1389643     2344448           1      201027     2528555
Mem:        3935120     1402784     2331307           1      201027     2515415
Mem:        3935120     1409889     2324202           1      201027     2508309
Mem:        3935120     1419275     2314817           1      201027     2498923
Mem:        3935120     1438237     2295855           1      201027     2479963
Mem:        3935120     1448523     2285568           1      201027     2469676
Mem:        3935120     1463889     2270202           1      201027     2454309
Mem:        3935120     1498694     2235398           1      201027     2419505
Mem:        3935120     1522088     2212004           1      201027     2396111
Mem:        3935120     1525374     2208718           1      201027     2392825
Mem:        3935120     1517224     2216868           1      201027     2400975
Mem:        3935120     1520737     2213354           1      201027     2397462
Mem:        3935120     1537227     2196865           1      201027     2380972
Mem:        3935120     1555783     2178309           1      201027     2362416
Mem:        3935120     1557415     2176677           1      201027     2360784
Mem:        3935120     1537498     2196594           1      201027     2380701
Mem:        3935120     1539041     2195051           1      201027     2379158
Mem:        3935120     1554137     2179955           1      201027     2364061
Mem:        3935120     1565554     2168538           1      201027     2352645
Mem:        3935120     1590864     2143228           1      201027     2327335
Mem:        3935120     1616088     2118004           1      201027     2302110
Mem:        3935120     1596677     2137414           1      201027     2321520
Mem:        3935120     1576246     2157846           1      201027     2341953
Mem:        3935120     1561646     2172446           1      201027     2356553
Mem:        3935120     1570396     2163696           1      201027     2347802
Mem:        3935120     1591873     2142219           1      201027     2326326
Mem:        3935120     1604435     2129657           1      201027     2313765
Mem:        3935120     1599728     2134364           1      201027     2318471
Mem:        3935120     1584691     2149401           1      201027     2333508
Mem:        3935120     1580712     2153380           1      201027     2337487
Mem:        3935120     1612487     2121605           1      201027     2305711
Mem:        3935120     1655564     2078528           1      201027     2262635
Mem:        3935120     1692025     2042067           1      201027     2226174
Mem:        3935120     1683543     2050549           1      201027     2234655
Mem:        3935120     1673164     2060928           1      201027     2245034
Mem:        3935120     1668751     2065341           1      201027     2249448
Mem:        3935120     1684362     2049729           1      201027     2233837
Mem:        3935120     1692437     2041654           1      201027     2225761
Mem:        3935120     1700948     2033144           1      201027     2217251
Mem:        3935120     1690013     2044079           1      201027     2228185
Mem:        3935120     1679234     2054857           1      201027     2238966
Mem:        3935120     1671518     2062573           1      201027     2246680
Mem:        3935120     1682204     2051887           1      201027     2235995
Mem:        3935120     1713215     2020877           1      201027     2204983
Mem:        3935120     1745574     1988517           1      201027     2172625
Mem:        3935120     1768140     1965952           1      201027     2150059
Mem:        3935120     1761802     1972290           1      201027     2156398
Mem:        3935120     1771057     1963035           1      201027     2147142
Mem:        3935120     1783797     1950295           1      201027     2134402
Mem:        3935120     1795441     1938651           1      201027     2122758
Mem:        3935120     1815725     1918367           1      201027     2102474
Mem:        3935120     1830068     1904024           1      201027     2088131
Mem:        3935120     1831897     1902194           1      201027     2086301
Mem:        3935120     1814508     1919583           1      201027     2103690
Mem:        3935120     1823446     1910646           1      201027     2094753
Mem:        3935120     1849953     1884139           1      201027     2068246
Mem:        3935120     1858188     1875904           1      201027     2060012
Mem:        3935120     1869780     1864311           1      201027     2048419
Mem:        3935120     1874432     1859659           1      201027     2043765
Mem:        3935120     1876384     1857707           1      201027     2041814
Mem:        3935120     1896709     1837382           1      201027     2021490
Mem:        3935120     1925762     1808330           1      201027     1992437
Mem:        3935120     1941227     1792865           1      201027     1976971
Mem:        3935120     1936753     1797339           1      201027     1981446
Mem:        3935120     1959513     1774578           1      201027     1958686
Mem:        3935120     1984982     1749110           1      201027     1933217
Mem:        3935120     2021737     1712354           1      201027     1896461
Mem:        3935120     2059530     1674561           1      201027     1858669
Mem:        3935120     2097685     1636406           1      201027     1820512
